author_id,project_id,commit_count,meets_minimum_commits
51697753,159646429,121,1
51697753,159661894,69,1
51697753,159696532,413,1
51697753,159707661,58,1
51697753,159715565,14,1
51697753,159756638,47,1
51697753,159761383,28,1
51697753,159780799,108,1
51697753,159931947,277,1
51697753,159959479,545,1
51697753,160004669,233,1
51697753,160037630,567,1
51697753,160057261,124,1
51697753,160061404,459,1
51697753,160211731,24,1
51697753,160221568,268,1
51697753,160281264,15,1
51697753,160303169,101,1
51697753,160333834,12,1
51697753,160389141,18,1
51697753,160397191,259,1
51697753,160408685,108,1
51697753,160421144,446,1
51697753,160487461,123,1
51697753,160542585,13,1
51697753,160639178,51,1
51697753,160683573,24,1
51697753,160737054,246,1
51697753,160748676,19,1
51697753,160791157,181,1
51697753,160854434,351,1
51697753,160939336,178,1
51697753,160965013,12,1
51697753,160965064,10,1
51697753,161013667,233,1
51697753,161024865,35,1
51697753,161086146,186,1
51697753,161174329,81,1
51697753,161183095,44,1
51697753,161244427,191,1
51697753,161329660,188,1
51697753,161430946,398,1
51697753,161437892,331,1
51697753,161528048,167,1
51697753,161556140,258,1
51697753,161747115,11,1
51697753,161753038,238,1
51697753,161775824,71,1
51697753,161795760,192,1
51697753,161813377,57,1
51697753,161954157,55,1
51697753,162029422,86,1
51697753,162142443,99,1
51697753,162198847,25,1
51697753,162255409,19,1
51697753,162259703,12,1
51697753,162355748,62,1
51697753,162414157,64,1
51697753,162475666,42,1
51697753,162508861,65,1
51697753,162538701,19,1
51697753,162545638,553,1
51697753,162566044,13,1
51697753,162687724,57,1
51697753,162693809,98,1
51697753,162813493,157,1
51697753,162841361,12,1
51697753,162854165,108,1
51697753,162866249,111,1
51697753,162959365,86,1
51697753,162988268,16,1
51697753,163094748,112,1
51697753,164376089,235,1
51697753,164557413,81,1
51697753,165537573,26,1
51697753,165844527,191,1
51697753,167366513,379,1
51697753,167368170,19,1
51697753,168157850,96,1
51697753,168463691,107,1
51697753,168463778,12,1
51697753,168610687,141,1
51697753,168636293,159,1
51697753,168652752,24,1
51697753,168669674,12,1
51697753,169043219,203,1
51697753,169162415,157,1
51697753,169410378,89,1
51697753,169475167,82,1
51697753,169749977,62,1
51697753,171447859,2544,1
51697753,171726133,26,1
51697753,172515906,219,1
51697753,173621501,10,1
51697753,174230738,864,1
51697753,175507750,229,1
51697753,177418545,461,1
51697753,179259945,52,1
51697753,179810716,36,1
51697753,180288016,405,1
51697753,180594534,29,1
51697753,180760999,20,1
51697753,181623808,75,1
51697753,185334582,32,1
51697753,185701306,43,1
51697753,186252805,27,1
51697753,189970979,124,1
51697753,191701392,155,1
51697753,193358258,31,1
51697753,194355597,111,1
51697753,199085075,21,1
51697753,199434459,19,1
51697753,200198531,270,1
51697753,201857359,162,1
51697753,203299912,18,1
51697753,203299914,16,1
51702498,154191542,225,1
51702498,157273444,100,1
51702498,158235141,146,1
51702498,158578529,24,1
51702498,159186419,296,1
51702498,160754501,35,1
51702498,189675812,24,1
51706678,155054990,16,1
51706678,157810258,26,1
51706678,159086854,34,1
51706678,164241460,37,1
51734854,154538868,113,1
51734854,157619935,51,1
51734854,159247846,173,1
51734854,189076620,62,1
51738562,156984993,99,1
51738562,159557632,227,1
51738562,160123108,23,1
51738562,161286191,14,1
51738562,169910415,39,1
51788017,160266150,78,1
51788017,161988609,13,1
51788017,162144973,25,1
51788017,162497023,25,1
51802612,155833110,78,1
51802612,157216960,35,1
51802612,159306920,15,1
51802612,160785226,18,1
51802612,160785240,29,1
51819701,159895570,28,1
51819701,160675078,10,1
51819701,160779766,12,1
51819701,161739536,21,1
51833414,160810710,12,1
51833414,161306525,24,1
51833414,162397012,25,1
51833414,162713009,19,1
51875389,159390784,28,1
51875389,159549964,71,1
51875389,161992147,16,1
51875389,162333179,26,1
51898554,158989478,21,1
51898554,160880557,19,1
51898554,161795245,33,1
51898554,164080375,20,1
51963612,155732756,46,1
51963612,155806492,29,1
51963612,158855141,45,1
51963612,160589682,37,1
52273090,157087575,11,1
52273090,157191653,19,1
52273090,157409577,10,1
52273090,157468066,10,1
52273090,158857535,10,1
52309942,158573963,15,1
52309942,159066423,31,1
52309942,159066530,23,1
52309942,161164939,82,1
52309942,161765141,62,1
52502346,160574116,98,1
52502346,161296151,335,1
52502346,162226531,13,1
52502346,163105167,11,1
52667810,154979133,11,1
52667810,156255824,27,1
52667810,161196084,11,1
52667810,162040156,13,1
52709919,158462854,12,1
52709919,161636127,26,1
52709919,162318305,30,1
52709919,162730853,10,1
52709919,162770726,23,1
52709919,163031882,113,1
52717643,158850739,269,1
52717643,159538561,69,1
52717643,177981296,78,1
52717643,178635586,17,1
52719455,157548358,14,1
52719455,159675132,22,1
52719455,160423052,34,1
52719455,168227228,32,1
527405,158274333,80,1
527405,159086947,62,1
527405,159169588,91,1
527405,160126568,62,1
527405,160172193,62,1
527405,162984505,62,1
527405,163096896,62,1
52849599,157764079,34,1
52849599,159277206,25,1
52849599,159488735,32,1
52849599,160310668,25,1
52849599,161129187,28,1
52887723,160806038,161,1
52887723,162143361,27,1
52887723,162490367,72,1
52887723,162677780,46,1
52935346,158979710,16,1
52935346,160414863,14,1
52935346,161568493,21,1
52935346,162132884,40,1
52935346,162763060,35,1
53017014,157044158,12,1
53017014,159351228,11,1
53017014,159832265,21,1
53017014,161455718,89,1
53017014,161966339,10,1
53094343,154632929,45,1
53094343,156532464,215,1
53094343,157615564,95,1
53094343,158468070,157,1
53094343,158505523,66,1
53094343,158996715,13,1
53094343,159456565,15,1
53094343,159939352,162,1
53094343,160142137,10,1
53094343,183772972,29,1
53095746,157025184,10,1
53095746,158992836,18,1
53095746,159292905,24,1
53095746,160393819,12,1
53095746,162588308,78,1
53095746,166484548,38,1
53669817,159644249,16,1
53669817,161139063,76,1
53669817,161337191,13,1
53669817,161934875,15,1
53669817,162314453,73,1
53669817,162567928,42,1
53669817,162588443,25,1
53669817,162786929,15,1
53669817,162862116,15,1
53783540,157566459,33,1
53783540,157604611,24,1
53783540,162180830,21,1
53783540,162330646,21,1
53807150,159082433,15,1
53807150,159554481,25,1
53807150,160657351,54,1
53807150,162470471,25,1
53837494,154226473,11,1
53837494,155064097,11,1
53837494,159129284,11,1
53837494,159130162,11,1
53837494,159139469,11,1
53837494,159147467,11,1
53837494,159179763,11,1
5386272,156099902,59,1
5386272,156100899,59,1
5386272,156700625,59,1
5386272,159143820,22,1
5386272,159456794,59,1
5386272,159839256,35,1
5386272,160962068,35,1
5386272,161188613,33,1
5386272,161813377,59,1
5386272,161954157,59,1
5386272,162687724,59,1
5386272,163639829,82,1
53975853,157087207,16,1
53975853,162520351,19,1
53975853,162884772,15,1
53975853,167672215,43,1
53991051,156002752,47,1
53991051,159088938,28,1
53991051,160481371,12,1
53991051,161236163,13,1
54026518,156978792,38,1
54026518,159470186,28,1
54026518,159906057,18,1
54026518,162707571,12,1
54132545,160401398,24,1
54132545,160440732,13,1
54132545,160930798,11,1
54132545,160952655,11,1
54132545,161331151,11,1
54188005,156072278,34,1
54188005,156072281,41,1
54188005,156115521,45,1
54188005,162875402,21,1
54673331,157555173,10,1
54673331,158968139,28,1
54673331,159122226,19,1
54673331,159164070,39,1
54673331,160555539,21,1
54673331,161502567,25,1
55200900,155307937,64,1
55200900,155707068,15,1
55200900,176392712,19,1
55200900,178868568,111,1
55200900,190022047,105,1
55219692,160668114,12,1
55219692,161084693,11,1
55219692,161180866,18,1
55219692,161606635,27,1
55413169,160095306,11,1
55413169,160250215,24,1
55413169,160267266,12,1
55413169,160323362,16,1
55413169,160436190,15,1
55413169,160690900,10,1
55413169,161595502,13,1
55426271,161028814,13,1
55426271,161980864,24,1
55426271,162538669,28,1
55426271,162544390,24,1
55426271,162705038,28,1
55426271,162705214,30,1
5556969,158967142,217,1
5556969,159041150,215,1
5556969,159383751,215,1
5556969,159396049,215,1
5556969,159524615,13,1
5556969,159524625,49,1
5556969,159524636,53,1
5556969,159524711,45,1
5556969,159538165,102,1
5556969,159560579,92,1
5556969,159725862,215,1
5556969,159784642,102,1
5556969,160172361,215,1
5556969,160302673,102,1
5556969,160399378,215,1
5556969,160578049,52,1
5556969,160669126,52,1
5556969,160790910,215,1
5556969,161153380,52,1
5556969,161558414,43,1
5556969,161793121,92,1
5556969,161793427,52,1
5556969,161793475,30,1
5556969,161794812,13,1
5556969,161825369,78,1
5556969,161832518,215,1
5556969,162018379,52,1
5556969,162551722,223,1
5556969,162571668,223,1
5556969,162579464,78,1
5556969,162803446,78,1
5556969,162851404,52,1
5556969,162866257,223,1
5556969,162872720,223,1
55769999,159888137,11,1
55769999,161828010,13,1
55769999,162207517,12,1
55769999,162499448,15,1
55837957,160556839,20,1
55837957,160809839,20,1
55837957,160810139,20,1
55837957,160957916,20,1
55868545,160806094,14,1
55868545,161080833,28,1
55868545,161962631,49,1
55868545,162158638,96,1
55868545,166083744,21,1
55868545,168513683,20,1
55887580,155367190,16,1
55887580,156667823,135,1
55887580,156667839,38,1
55887580,162475080,12,1
560023,158171008,108,1
560023,161460923,12,1
560023,162507606,20,1
560023,162699775,14,1
560023,178441937,23,1
56005121,157408424,88,1
56005121,159353636,50,1
56005121,159470738,45,1
56005121,161754376,62,1
56005121,162791302,42,1
56005121,168250678,53,1
56160681,156793942,40,1
56160681,161728225,40,1
56160681,162053477,40,1
56160681,162532596,40,1
56255770,154494065,38,1
56255770,154494067,120,1
56255770,154524192,153,1
56255770,154528329,41,1
56380799,157477431,42,1
56380799,161688132,10,1
56380799,167351024,48,1
56380799,179110051,66,1
56380799,179111469,13,1
56588906,161453600,127,1
56588906,161685436,18,1
56588906,161937169,24,1
56588906,162629327,59,1
56588906,162761686,39,1
56588906,163005989,13,1
56665530,160218026,17,1
56665530,162658631,27,1
56665530,162779812,144,1
56665530,163079638,11,1
56857483,156793942,12,1
56857483,161728225,12,1
56857483,162053477,12,1
56857483,162532596,13,1
56857484,156793942,12,1
56857484,161728225,12,1
56857484,162053477,12,1
56857484,162532596,15,1
56857485,156793942,10,1
56857485,161728225,10,1
56857485,162053477,10,1
56857485,162532596,10,1
56857486,156793942,36,1
56857486,161728225,36,1
56857486,162053477,36,1
56857486,162532596,32,1
56857488,156793942,15,1
56857488,161728225,15,1
56857488,162053477,15,1
56857488,162532596,15,1
56857491,156793942,20,1
56857491,161728225,20,1
56857491,162053477,20,1
56857491,162532596,20,1
56857506,156793942,35,1
56857506,161728225,35,1
56857506,162053477,35,1
56857506,162532596,33,1
56965457,157068201,44,1
56965457,157938803,29,1
56965457,158437375,25,1
56965457,159811787,26,1
56972081,156083879,30,1
56972081,159204310,22,1
56972081,162394865,13,1
56972081,162394875,18,1
57049107,158735171,41,1
57049107,159426215,24,1
57049107,159486239,10,1
57049107,162273301,85,1
57055953,157016560,15,1
57055953,157385193,16,1
57055953,159185412,15,1
57055953,159855411,11,1
57147301,159204578,141,1
57147301,161496864,24,1
57147301,175899004,205,1
57147301,192047432,175,1
57164646,155364379,33,1
57164646,155649718,21,1
57164646,160846003,12,1
57164646,166506352,10,1
57221288,159225002,34,1
57221288,159479798,45,1
57221288,159513639,18,1
57221288,160676972,25,1
57221288,160771241,19,1
57298097,159564145,12,1
57298097,159571743,12,1
57298097,159572723,21,1
57298097,164139745,17,1
57298097,164139753,18,1
57298097,183663382,11,1
57298097,184519588,15,1
57452102,156002987,10,1
57452102,156281019,10,1
57452102,159758994,11,1
57452102,159798491,13,1
57452102,159888069,30,1
57626274,159637911,63,1
57626274,160996032,13,1
57626274,161658419,11,1
57626274,162261342,229,1
5764929,155381712,212,1
5764929,156321283,47,1
5764929,160016419,29,1
5764929,160188338,24,1
58037215,161306525,56,1
58037215,161945259,12,1
58037215,162397012,24,1
58037215,162713009,17,1
5805052,154672303,247,1
5805052,154739273,112,1
5805052,155361212,59,1
5805052,157956707,68,1
5805052,160295868,32,1
5840967,155381712,13,1
5840967,156321283,15,1
5840967,160016419,13,1
5840967,160188338,12,1
5916265,157654384,71,1
5916265,158562111,78,1
5916265,158655588,78,1
5916265,158737324,78,1
5916265,158817130,78,1
5916265,159512884,78,1
5916265,159560207,78,1
5916265,159701010,71,1
6059,155624831,11,1
6059,155706066,19,1
6059,155725852,17,1
6059,156129190,11,1
6059,156258735,30,1
6059,156924203,13,1
6059,156996419,11,1
6059,157028959,74,1
6059,157367039,10,1
6059,157570613,43,1
6059,157587941,25,1
6059,159018217,46,1
6059,159119604,31,1
6059,159204189,10,1
6059,159263863,13,1
6059,159311791,21,1
6059,159315750,38,1
6059,159318054,42,1
6059,159450317,40,1
6059,159502760,15,1
6059,159513832,76,1
6059,159518036,31,1
6059,159537615,10,1
6059,159553721,19,1
6059,159609954,23,1
6059,159659782,10,1
6059,159673455,51,1
6059,159695649,18,1
6059,159776708,11,1
6059,159788828,21,1
6059,159851132,10,1
6059,160057282,28,1
6059,160305509,28,1
6059,160307838,10,1
6059,160794693,33,1
6059,160813245,19,1
6059,161578883,28,1
6059,161783963,267,1
6059,161988911,14,1
6059,162301472,34,1
6059,162463997,13,1
6059,162985307,23,1
6059,169890304,10,1
6059,172429292,20,1
6059,172615237,17,1
6059,203708489,10,1
606908,154538868,56,1
606908,157619935,14,1
606908,159247846,55,1
606908,189076620,20,1
60723425,173624170,16,1
60723425,174618179,31,1
60723425,176430826,31,1
60723425,176957525,109,1
6139690,156310181,87,1
6139690,158812000,10,1
6139690,159086854,11,1
6139690,164241460,177,1
61937207,162708659,55,1
61937207,183214623,88,1
61937207,184825214,28,1
61937207,186782449,13,1
62143,156099902,36,1
62143,156100899,36,1
62143,156700625,36,1
62143,159456794,36,1
62143,159593501,50,1
62143,159839256,11,1
62143,160962068,11,1
62143,161813377,36,1
62143,161954157,36,1
62143,162687724,36,1
645951,155978731,12,1
645951,156234013,12,1
645951,156744207,12,1
645951,156749995,12,1
645951,156751225,12,1
645951,156838720,12,1
645951,156838862,12,1
645951,156840060,14,1
645951,156910608,12,1
645951,156911367,12,1
645951,156911536,12,1
645951,156911795,12,1
645951,156912497,13,1
645951,156913070,13,1
645951,157846588,12,1
645951,157961354,14,1
645951,159757385,12,1
645951,159887142,12,1
645951,160962037,12,1
645951,161177195,13,1
645951,161295203,12,1
645951,161835462,12,1
645951,162543873,12,1
645951,162932359,13,1
6467080,160589304,21,1
6467080,161785076,10,1
6467080,162669044,27,1
6467080,162704986,51,1
650183,154538868,39,1
650183,157619935,18,1
650183,159247846,48,1
650183,189076620,14,1
6504133,159384705,228,1
6504133,161089471,18,1
6504133,161680348,19,1
6504133,167626285,23,1
6549865,156469375,44,1
6549865,156722815,21,1
6549865,156722816,75,1
6549865,156979745,50,1
6549865,157466080,114,1
6595467,157696577,72,1
6595467,157718135,79,1
6595467,157723350,66,1
6595467,158086619,71,1
6595467,158087879,67,1
6595467,158370385,79,1
6595467,158381912,76,1
6595467,158949318,62,1
6595467,159199789,42,1
6595467,159397770,81,1
6595467,159397782,72,1
6595467,159441260,57,1
6595467,159441679,60,1
690024,156307075,16,1
690024,156321283,151,1
690024,156906944,22,1
690024,160016419,155,1
690024,160188338,122,1
6943680,154538868,72,1
6943680,156959620,11,1
6943680,157619935,26,1
6943680,159247846,74,1
6943680,189076620,24,1
6949588,156126509,15,1
6949588,156272739,13,1
6949588,156307075,24,1
6949588,156321283,222,1
6949588,158985818,10,1
6949588,160016419,84,1
6949588,160188338,73,1
6988212,160103242,84,1
6988212,162692505,34,1
6988212,162857587,65,1
6988212,168380696,45,1
725101,158728562,46,1
725101,159028238,11,1
725101,160130287,45,1
725101,168651447,22,1
7372371,159500183,68,1
7372371,159826325,68,1
7372371,160109012,68,1
7372371,160152207,68,1
743843,159496494,19,1
743843,159569742,21,1
743843,159990472,12,1
743843,160308331,24,1
743843,160590695,21,1
7598376,156080928,30,1
7598376,159586390,21,1
7598376,159676446,18,1
7598376,160640980,42,1
76005,154538868,140,1
76005,156959620,14,1
76005,157619935,61,1
76005,159247846,149,1
76005,189076620,51,1
7609165,159555036,17,1
7609165,161659062,24,1
7609165,162539349,25,1
7609165,162786856,23,1
7610653,156099902,401,1
7610653,156100899,404,1
7610653,156700625,400,1
7610653,159456794,404,1
7610653,159593501,33,1
7610653,161813377,403,1
7610653,161954157,400,1
7610653,161999091,53,1
7610653,162687724,404,1
76171,156099902,68,1
76171,156100899,68,1
76171,156700625,68,1
76171,159456794,68,1
76171,159839256,17,1
76171,160962068,17,1
76171,161188613,32,1
76171,161813377,68,1
76171,161954157,68,1
76171,162687724,68,1
7667538,155370370,18,1
7667538,157489796,18,1
7667538,158308459,18,1
7667538,158559407,18,1
7667538,158872793,18,1
7667538,159146263,18,1
7667538,159382515,18,1
7667538,159482029,18,1
7667538,160159330,18,1
7667538,160712993,18,1
7678857,154128197,68,1
7678857,154259634,40,1
7678857,156085208,183,1
7678857,156088153,143,1
777153,155318991,51,1
777153,156732996,15,1
777153,158561933,20,1
777153,159952910,126,1
7825140,155370370,142,1
7825140,157489796,142,1
7825140,158308459,142,1
7825140,158559407,142,1
7825140,158872793,142,1
7825140,159146263,142,1
7825140,159382515,142,1
7825140,159482029,142,1
7825140,160159330,142,1
7825140,160712993,142,1
788457,156099902,92,1
788457,156100899,103,1
788457,156700625,101,1
788457,159456794,104,1
788457,161813377,101,1
788457,161954157,103,1
788457,162687724,104,1
8036665,158939563,182,1
8036665,160129845,182,1
8036665,160315333,182,1
8036665,160401398,188,1
8036665,160440732,184,1
8036665,160930798,183,1
8036665,160952655,184,1
8036665,161331151,184,1
8036665,161772019,148,1
8135710,155537307,78,1
8135710,156513952,29,1
8135710,156912911,12,1
8135710,158875977,242,1
819389,161294796,20,1
819389,161918820,30,1
819389,161961467,30,1
819389,161964177,30,1
819389,162003016,20,1
8199348,160376436,27,1
8199348,162672788,10,1
8199348,180317931,19,1
8199348,180415716,21,1
8285365,157113323,15,1
8285365,157302286,11,1
8285365,162835710,35,1
8285365,163070197,27,1
8337538,158182807,12,1
8337538,158462507,12,1
8337538,159273721,12,1
8337538,159746455,12,1
8337538,160678009,12,1
8379315,154210329,40,1
8379315,154695389,111,1
8379315,157750478,138,1
8379315,158724467,97,1
8379315,161445412,116,1
8379315,162177545,115,1
8379315,162404177,118,1
8554353,155761207,62,1
8554353,155969234,20,1
8554353,156102136,240,1
8554353,157022115,19,1
8554353,157378406,14,1
8554353,157401529,15,1
8554353,157408793,27,1
8554353,157596813,16,1
8554353,157801168,55,1
8554353,158770244,13,1
8554353,158947982,13,1
8554353,159276601,64,1
8554353,159575247,23,1
8554353,159834401,19,1
8554353,159893615,16,1
8554353,160007863,46,1
8554353,160136297,51,1
8554353,160654186,20,1
8554353,160742422,23,1
8554353,160804732,27,1
8554353,162193110,186,1
8554353,162290163,34,1
8554353,162293423,17,1
8554353,162293568,31,1
8554353,162293604,22,1
8554353,162294024,11,1
8554353,162294689,10,1
8554353,162328407,18,1
8554353,162570108,15,1
8554353,163100075,19,1
8554353,164675167,10,1
8554353,166208988,22,1
8554353,169496605,18,1
8554353,169764520,38,1
8554353,175376635,41,1
8579208,160806938,46,1
8579208,161668216,15,1
8579208,162233932,15,1
8579208,163097262,198,1
85975,157663406,18,1
85975,158939891,18,1
85975,159268342,14,1
85975,159875160,18,1
85975,159983693,18,1
85975,160172008,18,1
8762655,168040897,11,1
8762655,168221401,23,1
8762655,168221650,19,1
8762655,168222317,16,1
881861,158935968,29,1
881861,159498817,14,1
881861,160314740,11,1
881861,161681164,17,1
8937810,159105231,15,1
8937810,159204578,31,1
8937810,159232673,41,1
8937810,159268287,32,1
8937810,159268699,33,1
8937810,175899004,17,1
8937810,192047432,15,1
9001261,155782895,110,1
9001261,159278926,147,1
9001261,159279501,14,1
9001261,159346194,13,1
9001261,159382734,14,1
9001261,159445333,16,1
910674,157329941,59,1
910674,160365666,62,1
910674,161821708,34,1
910674,162153545,53,1
91343,155874317,69,1
91343,155903606,12,1
91343,156590533,14,1
91343,157439794,17,1
91343,158946965,32,1
9336666,157190233,24,1
9336666,157649055,25,1
9336666,157973778,53,1
9336666,162744722,177,1
9478906,155917924,11,1
9478906,158893468,61,1
9478906,158917853,46,1
9478906,159493870,22,1
9478906,161372741,13,1
9628127,158274333,264,1
9628127,159086947,280,1
9628127,159169588,277,1
9628127,160126568,280,1
9628127,160172193,290,1
9628127,162984505,290,1
9628127,163096896,290,1
9697073,156469375,41,1
9697073,156722815,41,1
9697073,156722816,108,1
9697073,156979745,22,1
9697073,157466080,51,1
9697073,157628027,26,1
9701,158495943,24,1
9701,158538214,13,1
9701,159756806,12,1
9701,159895399,10,1
9701,160060177,54,1
9701,160151176,10,1
9701,160297652,31,1
9701,160491726,17,1
9701,160918296,43,1
9701,161495435,22,1
9701,161602634,137,1
9701,162002882,13,1
9701,162062216,27,1
9701,171080442,15,1
9701,206982285,10,1
9850463,159049316,21,1
9850463,161807833,11,1
9850463,162419961,14,1
9850463,162484750,43,1
9850463,162765714,32,1
9850463,166830525,83,1
99701,154538868,247,1
99701,156959620,18,1
99701,157619935,125,1
99701,159004700,10,1
99701,159247846,323,1
99701,189076620,153,1
